6,Wolves,5,Moosey,11,9,5,23,Zona,16,4,6,30,Blizzard,0,TeaBoneJones,3,3,9,10,ThrashHawk,5,2,6,14
6,Rhinos,5,kcscrag,14,10,7,30,Mythonian,22,9,5,36,Comets,0,RapidChampion,7,1,6,17,Springer,2,4,10,10
6,Spartans,1,B++,5,1,5,22,Gus,4,2,3,14,Aviators,4,Agent Thunder,6,5,7,15,WolfAlone,13,3,12,21
6,Hive,4,Insomnia,13,7,8,29,pwnuspoints,10,9,3,32,Express,1,Hermod,5,1,11,9,Reek,3,3,15,11
6,Ducks,3,ChaosSpike,7,2,6,19,ZeeBee,4,5,4,21,Knights,2,MikeIsMyIke,5,2,13,8,Primed,3,1,13,13
6,Sharks,2,GreatGodZeus,4,3,7,21,Lightning,9,2,2,22,Bulls,3,CHASER,7,2,14,19,Kend0,6,4,13,11
6,Dodgers,4,furphy,12,8,4,27,Snowyfeather,14,1,11,26,Shadow,1,M0rg,7,3,8,17,Papi,4,0,4,16
7,Ducks,5,knitt,14,7,5,31,The Big C,10,7,6,20,Spartans,0,B++,1,1,8,9,LoneWolf,2,0,10,10
7,Knights,5,Primed,6,7,4,10,Taels,18,2,12,34,Aviators,0,Royal,6,1,4,15,WolfAlone,5,2,10,13
7,Flames,2,Fittz,4,4,15,11,Shadeslayer,5,2,15,17,Elite,3,Grez,7,2,7,29,Peytoneli,3,5,7,16
7,Hive,2,Insomnia,10,0,14,16,Zeus,1,1,6,7,Jets,3,Icyymike,6,5,6,18,Ricky,8,4,6,22
7,Outlaws,4,Hotsaucethepirate,7,3,7,17,Theevilisback,9,4,13,23,Wizards,1,Phyrexius,7,2,8,28,Verics,4,3,12,9
7,Tyrants,0,Gualbertos,4,2,2,10,TruSolja,4,2,13,13,Pandas,5,Unforgiven,15,5,6,27,Xequter001,8,7,5,20
7,Express,1,ilikepie2151,6,7,2,17,Rushy,10,3,9,24,Hawks,4,Bandi,10,8,13,21,Sleegi,11,6,6,18
7,Spectre,2,Dewy413,11,3,11,27,Krosis,4,2,7,8,Bears,3,Ryder,10,6,12,23,Water,14,4,4,29
7,Lightning,2,arrogantmeat,5,6,8,19,Sleepless,10,3,5,21,Puffins,3,ArcaneLizard,8,4,8,20,Bazed,9,4,7,20
7,Shadow,5,euronate,12,5,5,27,Void.,9,7,5,19,Bulls,0,CHASER,9,4,11,19,Kend0,6,5,6,11
7,Eclipse,0,Kiimmmiiii,2,1,8,6,Manatee,5,1,14,23,Wolves,5,Moosey,21,4,9,35,Tyler,8,4,8,20
7,Dodgers,1,Dopenose,3,5,7,13,furphy,7,1,8,16,Sharks,4,Lightning,8,6,7,20,Script,11,4,11,16
7,Sabres,4,DK,12,7,9,23,Keiko,11,3,9,26,Blizzard,1,Adi,9,4,5,23,Big_Papi,11,5,7,25
7,Foxes,4,Hunted,12,7,10,22,Luke,10,7,6,30,Hurricanes,1,DemonicWool,10,3,10,25,Virt,4,3,8,10
7,Comets,5,RyanMTR,11,6,12,25,Thunderbug,11,2,5,27,Pirates,0,Super,3,2,10,16,TheBlaster94,5,1,15,16
7,Rhinos,4,kcscrag,8,2,6,22,Yeet,8,3,9,24,Demolition,1,JayWolf,2,2,13,10,miko,6,1,11,13
8,Bears,2,Ryder,7,3,20,21,Sci_Frye,6,4,6,15,Rhinos,3,O.G.S.R.,12,4,10,28,Yeet,9,7,12,28
8,Pirates,1,Crey2k,10,2,12,25,Super,5,3,9,10,Outlaws,4,Theevilisback,13,4,7,29,Sentri,7,5,11,22
8,Shadow,0,M0rg,6,1,12,17,Void.,1,1,8,14,Pandas,5,BJOE,11,3,10,26,Unforgiven,7,5,8,19
8,Flames,2,Isaac13003,9,4,13,24,Shadeslayer,5,3,13,14,Sharks,3,Galaxy,8,7,2,22,GreatGodZeus,9,4,9,26
8,Foxes,0,Luke,2,2,8,14,m0dangles,3,1,10,11,Wolves,5,Tyler,11,4,7,24,Zona,14,5,9,25
8,Spectre,4,Dewy413,15,7,13,26,Lej,12,4,6,17,Demolition,1,Havinfun85,4,7,2,17,JayWolf,10,3,9,22
8,Sabres,0,OGSlurpee,4,6,6,11,Pizza Sauce,6,4,9,13,Puffins,5,ArcaneLizard,16,4,6,25,SchellRL,6,8,4,15
8,Comets,5,RapidChampion,6,4,12,18,RyanMTR,14,5,7,31,Wizards,0,thumbthief,4,1,9,16,Verics,2,2,13,12
8,Hurricanes,2,Ondo,4,4,5,12,Virt,7,0,7,15,Eclipse,3,Kiimmmiiii,1,6,7,14,Luna�s Protector,14,0,0,24
8,Bulls,1,Dolo7,5,3,6,13,Vandy,8,2,9,20,Tyrants,4,TruSolja,11,6,7,22,TSR,14,7,6,29
8,Blizzard,2,helly.,5,3,11,15,Kaeso Clarus,5,3,10,22,Lightning,3,British,11,2,7,29,Sleepless,6,6,7,15
8,Aviators,4,ElWaffleGrande,7,6,7,14,Xo,17,3,9,31,Hive,1,Dread,4,2,3,16,Insomnia,6,4,13,17
